id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,assist
2825436233,605,28,2,74,38,drt9red7q1dqqkq510znzyr0q,1,0,0,2025-07-03T17:35:26.763Z,2025-07-03T17:35:28Z,5786800449,55,602,5786800457,233,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436237,558,1,2,74,41,c072llfz8v0kxjb0y9243dftx,1,8.1,34.5,2025-07-03T17:35:29.619Z,2025-07-03T17:35:32Z,5786800475,212,20.7,5786800473,141,7.2,5786800471,140,16.8,5786800467,152,,5786800477,213,5.17,5786800469,56,Back,5786800465,5,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436239,559,1,2,74,44,c072llfz8v0kxjb0y9243dftx,1,16.8,7.2,2025-07-03T17:35:32.483Z,2025-07-03T17:35:33Z,5786800489,213,6.01,5786800481,56,Back,5786800483,140,25.2,5786800485,141,3.5,5786800487,212,9.2,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436241,560,1,2,74,44,c072llfz8v0kxjb0y9243dftx,0,25.2,3.5,2025-07-03T17:35:33.195Z,2025-07-03T17:35:33Z,5786800499,212,19.2,5786800501,213,1.09,5786800493,56,Back,5786800495,140,33.7,5786800497,141,28.5,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436243,606,1,2,74,46,drt9red7q1dqqkq510znzyr0q,0,67.2,75.4,2025-07-03T17:35:34.627Z,2025-07-03T17:38:18Z,5786800515,1,,5786800513,213,0.74,5786800511,212,7.8,5786800509,141,83.2,5786800505,56,Left,5786800503,157,,5786800507,140,72.7,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436245,561,1,2,74,47,c072llfz8v0kxjb0y9243dftx,1,26.5,22.1,2025-07-03T17:35:35.467Z,2025-07-03T17:35:36Z,5786800519,56,Back,5786800521,140,39.9,5786800525,212,14.3,5786800523,141,26.2,5786800527,213,0.20,5786800517,3,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436247,562,43,2,74,48,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:35:36.595Z,2025-07-03T17:35:38Z,5786800531,144,49,,,,,,,,,,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825442201,720,1,2,74,50,c072llfz8v0kxjb0y9243dftx,1,37.2,15.9,2025-07-03T17:35:38.933Z,2025-07-03T20:11:19Z,5786834691,140,30.7,5786834697,213,3.73,5786834695,212,8.2,5786834693,141,9.2,5786834689,56,Back,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436251,563,27,2,74,51,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:35:39.763Z,2025-07-03T20:11:20Z,5786800541,233,607,5786800535,53,89l4376fhyf32a6tdjou6zqw9,5786800533,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436249,607,27,2,74,51,drt9red7q1dqqkq510znzyr0q,1,0,0,2025-07-03T17:35:39.763Z,2025-07-03T20:11:22Z,5786800537,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436255,564,28,2,75,58,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:36:46.426Z,2025-07-03T17:37:33Z,5786800681,233,608,5786800555,55,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436265,608,28,2,75,58,drt9red7q1dqqkq510znzyr0q,1,0,0,2025-07-03T17:36:46.426Z,2025-07-03T17:37:32Z,5786800677,233,564,5786800601,55,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436277,611,68,2,75,58,drt9red7q1dqqkq510znzyr0q,0,67.4,87.7,2025-07-03T17:36:46.547Z,2025-07-03T17:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436257,565,68,2,75,58,c072llfz8v0kxjb0y9243dftx,1,35.7,11.4,2025-07-03T17:36:47.116Z,2025-07-03T17:36:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436259,566,1,2,75,59,c072llfz8v0kxjb0y9243dftx,1,35.2,2.9,2025-07-03T17:36:47.602Z,2025-07-03T20:27:41Z,5786800569,213,2.89,5786800561,56,Back,5786800563,140,11.4,5786800565,141,12.5,5786800567,212,25.8,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436261,567,1,2,76,1,c072llfz8v0kxjb0y9243dftx,1,11.4,12.5,2025-07-03T17:36:49.562Z,2025-07-03T17:36:52Z,5786800579,212,21.0,5786800575,140,3.6,5786800573,56,Back,5786800577,141,40.9,5786800581,213,1.97,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436263,568,1,2,76,4,c072llfz8v0kxjb0y9243dftx,1,3.3,33.2,2025-07-03T17:36:52.523Z,2025-07-03T17:36:59Z,5786800587,56,Back,5786800591,141,79.6,5786800593,212,37.1,5786800595,213,1.02,5786800597,1,,5786800589,140,21.8,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436267,569,1,2,76,10,c072llfz8v0kxjb0y9243dftx,0,23.4,93.5,2025-07-03T17:36:59.164Z,2025-07-03T17:37:01Z,5786800619,1,,5786800607,155,,5786800609,56,Center,5786800611,140,57.4,5786800617,213,5.72,5786800615,212,42.2,5786800613,141,60.3,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436269,609,8,2,76,16,drt9red7q1dqqkq510znzyr0q,1,42.5,32.1,2025-07-03T17:37:05.058Z,2025-07-03T20:28:06Z,5786840765,384,,5786800621,56,Back,5786800623,15,,,,,,,,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436271,570,1,2,76,16,c072llfz8v0kxjb0y9243dftx,1,64.3,68.1,2025-07-03T17:37:05.283Z,2025-07-03T17:37:20Z,5786800633,213,1.28,5786800631,212,18.4,5786800627,140,69.3,5786800629,141,94.1,5786800625,56,Left,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825443243,721,3,2,76,17,c072llfz8v0kxjb0y9243dftx,0,61.4,89.6,2025-07-03T17:37:05.517Z,2025-07-03T20:28:31Z,5786840889,467,b6mtrmc2o2155b15gyiigqmt,5786840885,286,,5786840883,56,Left,5786840887,464,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436273,571,4,2,76,17,c072llfz8v0kxjb0y9243dftx,1,66.7,84.1,2025-07-03T17:37:05.643Z,2025-07-03T17:37:22Z,5786800637,13,,5786800657,233,610,5786800643,265,,5786800645,286,,5786800639,56,Left,5786800641,152,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436275,610,4,2,76,17,drt9red7q1dqqkq510znzyr0q,0,33.3,15.9,2025-07-03T17:37:05.644Z,2025-07-03T17:38:00Z,5786800661,233,571,5786800649,56,Back,5786800647,13,,5786800653,265,,5786800655,285,,5786800651,152,,,,,,,,b6mtrmc2o2155b15gyiigqmt,S. Wijnants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436279,572,1,2,77,5,c072llfz8v0kxjb0y9243dftx,0,68,90.3,2025-07-03T17:37:53.402Z,2025-07-03T20:29:00Z,5786800699,152,,5786800707,212,28.3,5786841229,72,,5786800695,5,,5786800693,2,,5786800701,56,Center,5786800703,140,90.0,5786800705,141,66.3,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,5786841227,224,5786800697,155,,5786800709,213,,,,,,,,,,,,,,,,,,,,5.67,,,
2825436281,612,44,2,77,6,drt9red7q1dqqkq510znzyr0q,1,10.2,37.9,2025-07-03T17:37:54.674Z,2025-07-03T21:01:24Z,5786800789,56,Back,5786801611,233,605,5786800791,285,,,,,,,,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436441,605,44,2,77,6,c072llfz8v0kxjb0y9243dftx,0,89.8,62.1,2025-07-03T17:37:54.675Z,2025-07-03T21:01:24Z,5786801607,56,Center,5786801609,286,,5786801615,233,612,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436383,638,12,2,77,7,drt9red7q1dqqkq510znzyr0q,1,11.9,39.5,2025-07-03T17:37:55.961Z,2025-07-03T17:40:59Z,5786801237,212,9.6,5786801241,15,,5786801239,213,0.65,5786801231,56,Back,5786801233,140,19.2,5786801235,141,48.1,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436289,574,61,2,77,8,c072llfz8v0kxjb0y9243dftx,0,84.2,60,2025-07-03T17:37:56.659Z,2025-07-03T17:44:03Z,5786800713,56,Center,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436385,639,12,2,77,9,drt9red7q1dqqkq510znzyr0q,1,13.5,44.2,2025-07-03T17:37:58.111Z,2025-07-03T17:41:09Z,5786801253,212,0.7,5786801255,213,6.10,5786801249,140,14.2,5786801251,141,44.0,5786801247,56,Back,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436287,573,61,2,77,10,c072llfz8v0kxjb0y9243dftx,1,84.2,60,2025-07-03T17:37:58.634Z,2025-07-03T18:00:35Z,5786800711,56,Center,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436387,640,1,2,77,11,drt9red7q1dqqkq510znzyr0q,1,9.7,41.6,2025-07-03T17:37:59.639Z,2025-07-03T17:41:25Z,5786801265,3,,5786801269,140,13.4,5786801267,56,Back,5786801271,141,16.5,5786801275,213,4.94,5786801273,212,17.5,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436291,615,49,2,77,14,drt9red7q1dqqkq510znzyr0q,1,9.6,10.3,2025-07-03T17:38:02.586Z,2025-07-03T17:38:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b6mtrmc2o2155b15gyiigqmt,S. Wijnants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436293,616,12,2,77,17,drt9red7q1dqqkq510znzyr0q,1,7.2,6.4,2025-07-03T17:38:05.842Z,2025-07-03T17:38:07Z,5786800719,141,6.5,5786800721,212,2.0,5786800723,213,0.03,5786800715,56,Back,5786800717,140,9.1,,,,,,,,,,b6mtrmc2o2155b15gyiigqmt,S. Wijnants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436295,575,61,2,77,17,c072llfz8v0kxjb0y9243dftx,1,90.7,98.4,2025-07-03T17:38:06.292Z,2025-07-03T20:29:42Z,5786800725,56,Left,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436299,576,27,2,77,26,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:38:14.779Z,2025-07-03T17:38:21Z,5786800727,41,Injury,5786800737,233,618,5786800729,53,8f64tianoo4mc7t1lyz6acqtx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436303,618,27,2,77,26,drt9red7q1dqqkq510znzyr0q,1,0,0,2025-07-03T17:38:14.779Z,2025-07-03T17:38:20Z,5786800731,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436307,578,28,2,78,18,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:39:06.562Z,2025-07-03T17:39:07Z,5786800765,233,619,5786800757,55,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436305,619,28,2,78,18,drt9red7q1dqqkq510znzyr0q,1,0,0,2025-07-03T17:39:06.562Z,2025-07-03T17:39:07Z,5786800751,55,618,5786800761,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436311,579,68,2,78,19,c072llfz8v0kxjb0y9243dftx,1,41,74.7,2025-07-03T17:39:07.461Z,2025-07-03T20:29:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436309,620,68,2,78,19,drt9red7q1dqqkq510znzyr0q,0,66.3,36.9,2025-07-03T17:39:07.707Z,2025-07-03T17:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436313,580,1,2,78,21,c072llfz8v0kxjb0y9243dftx,1,41,74.7,2025-07-03T17:39:09.562Z,2025-07-03T17:39:12Z,5786800781,141,57.2,5786800777,56,Back,5786800783,212,17.3,5786800785,213,3.90,5786800779,140,29.0,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436317,581,1,2,78,24,c072llfz8v0kxjb0y9243dftx,1,29,57.2,2025-07-03T17:39:12.723Z,2025-07-03T17:39:16Z,5786800797,140,51.8,5786800793,155,,5786800795,56,Center,5786800801,212,24.0,5786800799,141,58.9,5786800803,213,0.05,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436319,582,1,2,78,27,c072llfz8v0kxjb0y9243dftx,0,51.8,58.9,2025-07-03T17:39:16.019Z,2025-07-03T17:39:16Z,5786800807,3,,5786800819,213,5.40,5786800815,141,36.3,5786800813,140,63.7,5786800817,212,19.8,5786800811,56,Center,5786800809,168,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436323,621,1,2,78,29,drt9red7q1dqqkq510znzyr0q,0,39.4,67.8,2025-07-03T17:39:17.336Z,2025-07-03T17:39:18Z,5786800851,141,68.7,5786800849,140,44.7,5786800853,212,5.6,5786800855,213,0.11,5786800847,56,Back,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436327,583,3,2,78,31,c072llfz8v0kxjb0y9243dftx,1,58.6,34.7,2025-07-03T17:39:19.859Z,2025-07-03T20:30:19Z,5786800865,56,Center,5786800867,286,,5786841827,465,,5786800869,233,622,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436325,622,45,2,78,31,drt9red7q1dqqkq510znzyr0q,0,41.4,65.3,2025-07-03T17:39:19.859Z,2025-07-03T17:40:06Z,5786800861,285,,5786800859,56,Back,5786800877,233,583,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436331,584,3,2,78,32,c072llfz8v0kxjb0y9243dftx,1,60.8,37.6,2025-07-03T17:39:20.826Z,2025-07-03T20:30:24Z,5786800881,56,Center,5786800883,286,,5786800885,233,623,5786841845,465,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436329,623,45,2,78,32,drt9red7q1dqqkq510znzyr0q,0,39.2,62.4,2025-07-03T17:39:20.826Z,2025-07-03T18:08:19Z,5786800889,233,584,5786800873,56,Back,5786800875,285,,,,,,,,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436357,630,83,2,78,33,drt9red7q1dqqkq510znzyr0q,0,30.8,60.9,2025-07-03T17:39:21.904Z,2025-07-03T18:08:21Z,5786801061,399,89l4376fhyf32a6tdjou6zqw9,,,,,,,,,,,,,,,,,,,,,,ac3je3phwa24mcaw6z73pc9yi,M. Detruyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436333,585,1,2,78,34,c072llfz8v0kxjb0y9243dftx,1,65.4,52.6,2025-07-03T17:39:22.891Z,2025-07-03T17:39:38Z,5786800897,141,46.6,5786800983,154,,5786800981,210,13,5786800895,140,80.3,5786800893,56,Center,5786800899,212,16.2,5786800901,213,6.03,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436335,586,13,2,78,39,c072llfz8v0kxjb0y9243dftx,1,81.9,50.5,2025-07-03T17:39:27.602Z,2025-07-03T20:30:44Z,5786800907,18,,5786800991,55,585,5786800987,29,,5786800997,103,15.3,5786800999,230,95.6,5786800989,154,,5786800985,83,,5786801001,231,50.4,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,5786800995,102,5786842063,214,,5786800929,72,5786800909,56,5786800905,22,,,,,,,,,,,,,,Center,56.6,,,,
2825436337,587,5,2,78,40,c072llfz8v0kxjb0y9243dftx,0,100.7,58.5,2025-07-03T17:39:28.650Z,2025-07-03T17:41:38Z,5786800917,56,Center,5786800941,233,624,5786800919,346,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436341,624,5,2,78,40,drt9red7q1dqqkq510znzyr0q,1,-0.7,41.5,2025-07-03T17:39:28.650Z,2025-07-03T17:41:38Z,5786800933,56,Back,5786800935,346,,5786800937,233,587,,,,,,,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436339,588,43,2,78,40,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:39:29.258Z,2025-07-03T17:39:30Z,5786800923,346,0,5786800925,144,5,5786800921,56,Center,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436343,625,1,2,78,47,drt9red7q1dqqkq510znzyr0q,1,4.7,50,2025-07-03T17:39:36.296Z,2025-07-03T20:31:05Z,5786800945,124,,5786842317,189,,5786800949,140,12.2,5786800959,237,,5786800947,56,Back,5786800955,213,5.40,5786800953,212,12.5,5786800951,141,35.8,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436347,626,1,2,78,49,drt9red7q1dqqkq510znzyr0q,1,12.2,35.8,2025-07-03T17:39:37.304Z,2025-07-03T17:39:38Z,5786800971,140,9.2,5786800969,56,Back,5786800973,141,49.4,5786800975,212,9.8,5786800977,213,1.90,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436349,627,1,2,78,50,drt9red7q1dqqkq510znzyr0q,1,9,51.5,2025-07-03T17:39:38.704Z,2025-07-03T17:39:41Z,5786801007,141,90.5,5786801005,140,19.9,5786801003,56,Back,5786801011,213,1.16,5786801009,212,28.9,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436353,628,1,2,78,52,drt9red7q1dqqkq510znzyr0q,1,22.1,92.9,2025-07-03T17:39:41.216Z,2025-07-03T17:39:49Z,5786801029,141,94.1,5786801025,56,Back,5786801033,213,0.04,5786801027,140,43.6,5786801031,212,22.6,,,,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825443541,793,3,2,78,54,drt9red7q1dqqkq510znzyr0q,0,41.4,90.8,2025-07-03T17:39:42.473Z,2025-07-03T20:31:24Z,5786842533,467,3taxlkn9lb7otwvgbx9gyo82x,5786842527,56,Back,5786842531,465,,5786842529,286,,,,,,,,,,,,,,1o34553na9mwylsj2rljzlz9x,E. Dhont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436355,629,4,2,78,57,drt9red7q1dqqkq510znzyr0q,1,44.8,90,2025-07-03T17:39:46.009Z,2025-07-03T17:45:21Z,5786801047,233,589,5786801043,152,,5786801045,286,,5786801041,56,Back,5786801039,295,,5786801037,13,,,,,,,,1o34553na9mwylsj2rljzlz9x,E. Dhont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436351,589,4,2,78,57,c072llfz8v0kxjb0y9243dftx,0,55.2,10,2025-07-03T17:39:46.010Z,2025-07-03T17:39:52Z,5786801053,233,629,5786801023,285,,5786801019,56,Right,5786801021,152,,5786801015,13,,5786801017,295,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436359,631,1,2,79,26,drt9red7q1dqqkq510znzyr0q,1,46.1,85.9,2025-07-03T17:40:14.984Z,2025-07-03T17:40:17Z,5786801071,140,38.4,5786801073,141,74.7,5786801075,212,11.1,5786801067,152,,5786801069,56,Back,5786801077,213,3.90,5786801065,5,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436361,632,1,2,79,28,drt9red7q1dqqkq510znzyr0q,1,39.8,76.7,2025-07-03T17:40:17.032Z,2025-07-03T17:40:20Z,5786801089,212,12.3,5786801085,140,44.8,5786801083,56,Back,5786801087,141,93.0,5786801091,213,1.13,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436363,633,1,2,79,32,drt9red7q1dqqkq510znzyr0q,0,47.5,97.4,2025-07-03T17:40:20.456Z,2025-07-03T17:40:23Z,5786801099,141,97.5,5786801101,212,2.7,5786801103,213,0.02,5786801109,236,,5786801111,233,590,5786801095,56,Left,5786801115,286,,5786801097,140,50.1,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436365,590,74,2,79,32,c072llfz8v0kxjb0y9243dftx,1,44.6,3.8,2025-07-03T17:40:20.457Z,2025-07-03T17:41:39Z,5786801117,233,633,5786801107,285,,5786801105,56,Back,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436367,591,5,2,79,35,c072llfz8v0kxjb0y9243dftx,0,47.2,-1.6,2025-07-03T17:40:23.608Z,2025-07-03T17:41:38Z,5786801141,233,634,5786801121,56,Back,5786801123,347,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436369,634,5,2,79,35,drt9red7q1dqqkq510znzyr0q,1,52.8,101.6,2025-07-03T17:40:23.608Z,2025-07-03T17:40:31Z,5786801131,56,Left,5786801133,347,,5786801135,233,591,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436371,635,1,2,79,43,drt9red7q1dqqkq510znzyr0q,0,53.1,100,2025-07-03T17:40:32.232Z,2025-07-03T17:40:33Z,5786801143,107,,5786801145,56,Left,5786801147,140,67.1,5786801151,212,16.3,5786801149,141,91.7,5786801153,213,5.84,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436377,593,12,2,79,47,c072llfz8v0kxjb0y9243dftx,1,28.2,26.7,2025-07-03T17:40:35.746Z,2025-07-03T17:40:44Z,5786801169,15,,5786801161,140,56.7,5786801167,213,0.08,5786801163,141,30.4,5786801165,212,30.0,5786801159,56,Center,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436375,592,43,2,79,47,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:40:36.266Z,2025-07-03T17:40:43Z,5786801155,56,Back,5786801157,285,0,5786801199,144,44,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436379,594,4,2,79,48,c072llfz8v0kxjb0y9243dftx,1,57,25.2,2025-07-03T17:40:37.270Z,2025-07-03T17:45:51Z,5786801189,286,,5786801971,294,,5786801181,13,,5786801185,152,,5786801183,56,Center,5786801191,233,636,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825436373,636,4,2,79,48,drt9red7q1dqqkq510znzyr0q,0,43,74.8,2025-07-03T17:40:37.271Z,2025-07-03T17:40:45Z,5786801177,152,,5786801229,55,637,5786801179,285,,5786801173,294,,5786801175,56,Back,5786801197,233,594,5786801171,13,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
